categoria,nombre,precio_oferta,precio_regular,enlace
El Corte Ingles,Helado de Chocolate Belga con Trozos El Corte I,,610.00 USD (x1),https://www.smrey.com/p/helado-de-chocolate-belga-con-trozos-el-corte-ingles-500ml-8433329130998
El Corte Ingles,Helado de Dulce de Leche El Corte Inglés 500ml,,610.00 USD (x1),https://www.smrey.com/p/helado-de-dulce-de-leche-el-corte-ingles-500ml-8433329131025
El Corte Ingles,Caldo El Corte Inglés 1lt,,240.00 USD (x1),https://www.smrey.com/p/caldo-el-corte-ingles-1lt-8433329139939
El Corte Ingles,Garbanzos en Conserva El Corte Inglés 290gr,,145.00 USD (x1),https://www.smrey.com/p/garbanzos-conserva-el-corte-ingles-290gr-8433329126465
El Corte Ingles,Galletas El Corte Inglés Mezcladas 400gr,,475.00 USD (x1),https://www.smrey.com/p/galletas-el-corte-ingles-mezcladas-400gr-8433329103565
El Corte Ingles,Atún Enlatado El Corte Inglés en Aceite de Oliv,,430.00 USD (x1),https://www.smrey.com/p/atun-enlatado-el-corte-ingles-aceite-de-oliva-3und-8433329070614
El Corte Ingles,Azafrán en Rama El Corte Inglés 1gr,,1035.00 USD (x1),https://www.smrey.com/p/azafran-rama-el-corte-ingles-1gr-8433329069427
El Corte Ingles,Ciruelas Pasas El Corte Inglés con Huesos 350gr,,595.00 USD (x1),https://www.smrey.com/p/ciruelas-pasas-el-corte-ingles-con-huesos-350gr-8433329134613
El Corte Ingles,Cafe Capsula El Corte Ingles Intenso Pack,,650.00 USD (x1),https://www.smrey.com/p/cafe-capsula-el-corte-ingles-intenso-pack-8433329097628
El Corte Ingles,Galletas Saladas El Corte Inglés Mix Bote 350gr,,330.00 USD (x1),https://www.smrey.com/p/galletas-saladas-el-corte-ingles-mix-bote-350gr-8433329128759
El Corte Ingles,Tomillo El Corte Inglés 40gr,,360.00 USD (x1),https://www.smrey.com/p/tomillo-el-corte-ingles-40gr-8433329069526
El Corte Ingles,Galletas Digestivas El Corte Ingles Chocolate c,,270.00 USD (x1),https://www.smrey.com/p/galletas-digestivas-el-corte-ingles-chocolate-con-leche-300gr-8433329147415
El Corte Ingles,Selección de Frutos Secos y Frutas Desecadas El,,555.00 USD (x1),https://www.smrey.com/p/seleccion-de-frutos-secos-y-frutas-desecadas-el-corte-ingles-200gr-8433329082204
El Corte Ingles,Atún Enlatado El Corte Inglés en Aceite 156gr,,395.00 USD (x1),https://www.smrey.com/p/atun-enlatado-el-corte-ingles-aceite-156gr-8433329070676
El Corte Ingles,Cerveza Artesana IPA El Corte Inglés Botella 33,,235.00 USD (x1),https://www.smrey.com/p/cerveza-artesana-ipa-el-corte-ingles-botella-330ml-8433329146128
El Corte Ingles,Vino Tinto El Corte Inglés Toro Crianza 750ml,,900.00 USD (x1),https://www.smrey.com/p/vino-tinto-el-corte-ingles-toro-crianza-750ml-8433329058537
El Corte Ingles,Vino Tinto El Corte Inglés Crianza 750ml,,954.00 USD (x1),https://www.smrey.com/p/vino-tinto-el-corte-ingles-crianza-750ml-8433329095495
El Corte Ingles,Vino Espumoso Rosado Tierra de Oro 750ml,,660.00 USD (x1),https://www.smrey.com/p/vino-espumoso-rosado-tierra-de-oro-750ml-8433329150842
El Corte Ingles,Vino Espumoso Tierra de Oro Brut 750ml,,625.00 USD (x1),https://www.smrey.com/p/vino-espumoso-tierra-de-oro-brut-750ml-8433329150835
